Date,Stock_01,Stock_02,Stock_03,Stock_04,Stock_05,Stock_06,Stock_07,Stock_08,Stock_09,Stock_10,Stock_11,Stock_12,Stock_13,Stock_14,Stock_15,Comm_01,Comm_02,Comm_03,Comm_04,Comm_05,Comm_06,Idx_01,Idx_02,Idx_03,FX_01,FX_02,FX_03,FX_04,FX_05,FX_06,Idx_04
2020-08-12,108.84195649820978,121.3396585740695,80.16583520476486,385.875564821177,53.40604445092212,125.71268442847429,285.62728062500116,118.92841686561069,117.33722129947644,170.49810850036965,302.88754849710574,303.70562417528896,187.45503343937642,348.9380832541263,37.492770092457164,155.85780408312112,175.21506283254845,57.32903129650811,39.602501736585815,93.77943977636593,84.14722996808445,98.62771375011758,140.13897566741207,167.79952964145335,120.83112858499969,117.36558089019964,98.90616517610594,84.27186610070694,101.82664688912398,97.13190819668446,146.1790512069186
2020-08-13,106.43923177035413,121.69200422125445,80.5919396377219,396.60865623898286,53.11979136586565,124.22165757815837,281.72846974622894,118.78556640655724,117.02391147799109,169.0180987863955,303.0273288838247,312.2475747124484,186.3688743860673,344.7458006553361,37.14964851767482,166.30036898543207,177.18915735341227,56.75131197806736,40.15458070797945,91.08331561748166,87.4635587967755,97.96369637576744,139.72912082558696,167.0564802604921,119.69883428185459,117.69721912947062,99.66957645055439,84.683034304247,101.3646048966867,98.32779060515261,147.3325709743543
2020-08-14,105.48965175181597,119.88622655353937,80.66941202709458,402.45294520180846,52.13836106961348,122.66850529288848,282.21584293396813,117.27740355199225,116.13618132449808,167.06940197088133,299.4639308994341,318.5643203814766,182.02420490354362,340.69325470399286,36.52938948275404,156.51834939722607,175.40522632916026,56.442292287095256,43.356642252089436,92.77245140532203,87.20845786244156,97.60955771633547,139.4768909067707,166.0316215311749,119.7971528515114,117.87791708119344,100.01521238603057,84.84643677334476,101.64361555042483,98.39792872815862,146.16813796070733
2020-08-17,104.43935258364185,120.72305618185264,81.59909328238132,407.2315005631216,52.015690028530706,121.95405048235219,282.6219415224519,117.42105059368602,116.60615745229681,166.37873077102674,298.4158562981927,316.76981713360175,183.56292607040396,354.66754747856794,37.255225190422095,165.994114283777,179.75187107040946,57.62461267471729,43.043797940386405,94.13675398354962,85.1311994531748,94.51084655713863,141.242432061207,167.2870945128794,119.61774381897283,117.40193735843569,99.91479367235186,85.10489342889254,101.80055339918252,98.14759383533391,146.61852366752507
2020-08-18,103.27396245377687,119.00535745486327,80.72751317342043,406.23892583821515,51.85211624690235,121.02211972377937,281.24112150465277,116.2719952600308,114.72625294110183,164.7753869142214,294.57299030674784,314.6881190642043,181.6621186164867,351.3136847644597,36.991285249651455,168.43211428560954,181.05586670360205,57.62461267471729,44.47920589853003,96.50803718818649,87.35422823612286,95.21912387600258,141.08477982728715,167.1846120982969,119.71013118545748,116.78602936509839,99.5912935430915,85.27671852918947,102.08487162194604,97.55734807789241,144.7059629940846
2020-08-19,105.9932086782452,119.64401444725735,81.50225594136911,411.5320144208953,51.933896940957524,121.42598018238833,283.1499021174927,114.97924246805908,115.50953889038593,166.5514159297719,297.2979286101453,306.00261642229736,183.56292607040396,355.50601969907297,37.29481774852548,164.02450449938655,177.37026755096431,57.6783556753398,44.64483090620822,98.06724124110868,87.28134304928223,99.77866650410438,139.35078277509032,166.44155118950496,119.01925780132403,115.9365321141097,99.46104090865869,85.78921509465617,102.10568707924122,97.40989337006265,145.43282918780082
2020-08-20,103.46100564794357,116.93533300354369,80.57256839467509,410.57635247209896,51.40228938021751,120.46297439777265,277.4235353328099,114.47653832207835,115.66617480851073,162.80204062892253,294.153779019528,299.8294681640304,181.75266098155544,349.7765293067198,36.3050386178917,162.86554938696372,175.1154544347127,57.208117232929425,43.28303260007701,96.47555619061559,86.2244939381345,100.57547215532759,138.90941114193674,165.9034781655394,119.91643447628233,116.87858074435348,99.3934087661297,85.03988338422006,101.97679603714516,97.46669107933687,142.92677016976168
2020-08-21,101.7488888050339,116.71513565172937,81.25046753020426,419.0304659352007,51.07515421047879,119.0962230344964,276.32697684310045,113.83018713440387,115.40510988027131,162.77735644157477,295.20183506749265,297.31713643339737,180.811289866067,354.527758495298,36.15987286923612,160.373511848858,175.18789188127997,56.885664354409,45.04968618604336,94.64024816907157,85.1311994531748,99.77866650410438,139.6029990384511,165.05794636999565,119.85009968958502,116.42243105825902,99.2576609596486,85.25647511172397,102.17997041322744,97.14003689591935,141.9633784652364
2020-08-24,104.41056237343138,115.65807878731975,80.86309300052628,431.4175444635353,51.89300659392993,123.227593178921,279.81968913338903,118.28285217725197,115.66617480851073,165.5400585997747,302.3984470165264,301.73166380672455,182.83882003486457,360.11753840811565,37.08366788522602,159.65891754499614,174.56305948890756,57.2618551083373,46.245859484496386,94.93259263647886,85.53207076119006,99.026120797395,141.14785437631062,167.23583024992683,121.19808725930872,116.65601190979056,98.82316848343392,84.71330955480745,102.67091083448383,96.2523539337711,143.8692502081475
2020-08-25,104.62639577780853,118.87323904377469,83.09046508913823,414.0315216511239,51.443183858417775,122.48209616518425,276.5706759100516,117.27740355199225,117.23279228936181,166.40339759959298,302.53820884996867,302.30591753172837,184.6490851237131,356.3444395837549,36.87251453973146,157.65327510076773,173.12324226164014,58.24264180623224,45.80419718488821,95.20870434973531,84.76676795818824,97.52102938397621,142.5665469606677,167.33832419234,121.07094120106339,116.78381855558484,98.90225878682534,84.68832412750015,102.53295110857168,96.45899948992806,146.42386398459678
2020-08-26,106.18025187241184,119.37975770222545,83.63277810615428,412.81848782707345,51.443183858417775,122.51313836838472,282.2563804489436,115.98470117664333,117.54610211084714,168.62342952933574,304.35485293884364,307.61770785549646,187.90764545685843,363.05206034032545,37.41359194064055,164.71506939436728,175.74027577299586,58.29638480685475,45.28892084573396,96.13448248221735,82.90816510944344,103.01018282683756,142.94488501116433,168.3119762978579,120.58291233517322,117.23776583828558,99.62746989379728,84.97899049971711,102.47014161758905,97.22585362046205,147.44533627938398
2020-08-27,105.00045887309155,118.56493286695257,81.77341559558079,408.8120480915227,50.66622182199422,122.4199789359409,284.5306971891287,114.83563575966357,116.50169805399358,167.02008567253043,302.32857537644367,307.187028888247,188.99377124088036,355.3662568837145,37.08366788522602,162.193000821902,174.01067559719164,57.82614636444438,47.460434099069104,96.31313571349189,82.033531745789,108.3222627183171,141.74683727701748,166.59527481137874,120.13404782193659,116.6328782680367,99.17800447827723,85.03434533301491,102.15520108743486,97.08561426391846,146.1608767620172
2020-08-28,108.7843993708392,119.42377724973359,83.86519527427232,408.8487503384914,50.62533560613929,124.12844891145095,283.3123764775145,116.2719952600308,116.3972766409261,170.15277290044236,304.84395441942297,297.17358432864984,183.11036395685275,358.72011959782276,37.202438595146006,165.79595756163576,177.90454484456072,57.732098675962305,48.89584205721273,97.28763534233028,83.12682623074869,101.63788813362349,143.6069424608947,167.77390327389242,120.31537693355085,117.49338753599395,99.71487957498717,84.86850338231984,102.10985974230147,97.65450645671376,145.70678038798795
2020-08-31,105.21628451311858,120.19455265321622,83.57467066842112,407.6725591141706,49.80747496034281,122.91698241557248,282.9468403501693,115.26653655144656,116.34503174768018,166.5267491012057,299.53376543296343,298.2143993838382,181.48110042492365,360.3969593671866,37.29481774852548,170.762027761412,178.17621014088877,57.248421920788985,48.398971421711835,98.78186965547606,82.94461048325542,116.91013576370695,140.4227360330123,166.49281545245756,118.81102128019694,116.27919918258888,99.50771965235525,85.57654365687709,101.67436549502926,97.86903431152473,144.52589590231312
2020-09-01,103.83506097887647,118.96132794592778,83.41972588967576,417.19258161973573,49.848361176197734,121.89190863597703,284.49013472799015,115.33836007229343,116.76280096746876,165.66339274260588,299.2542974259091,299.65005634935466,181.48110042492365,366.9649219800447,37.34760434380158,171.05626775862655,178.23054098933656,57.44995048530145,46.50349546030669,97.75864853028132,81.7419854376431,115.62638628951542,142.81877687948398,166.67220002538429,119.24540629300657,116.7959401803701,100.12415076579329,85.72571153686485,102.2239730197053,97.94586123794346,143.74462464498106
2020-09-02,103.24518777226663,117.52992064129279,81.94772532596568,419.1039406055187,49.480331528258745,121.79869996926962,284.93687061610166,113.61473673851239,117.80719742727517,165.14540670149648,298.2062784844979,302.198247789916,181.93369580776206,370.8777051160295,37.769914516985764,163.62817960162036,175.16978528316045,55.770520154957794,45.748988848995474,97.54750655680128,82.65306417510952,117.61841308257088,142.44047979535387,168.90126747345343,119.6136011826109,116.67695155427052,99.88976840835676,85.61225424362802,102.4039003544161,97.54488653522179,144.36843160046425
2020-09-03,104.02211970174335,118.74111067125874,82.37382975892271,399.54922202026046,49.930154263770916,121.23957926039468,289.8915527926294,110.81386142527391,117.65054631505608,164.9233705268373,295.481303074547,302.4135872735407,175.7786946978155,363.471348786401,37.86229018817016,160.5416489901234,174.5540061898478,55.582424777993644,45.767390165115174,96.08575324122639,87.75510510492141,148.73837205473373,139.72912082558696,165.0835957932179,120.16741248368344,117.02071141832677,99.54669989309812,85.0675907594149,102.22352267779789,97.38140232836923,145.80413893654935
2020-09-04,107.11543678584479,121.38372792871444,81.73467310948716,390.76429709977685,51.0342514699332,121.55020643516443,290.37892598036865,111.17294877953458,117.23279228936181,164.87405422848636,292.5467127443478,297.46068853814484,177.40794159510097,368.6418140852316,39.44593331498913,159.58686367880398,174.21895674601217,53.43275600523961,47.626059106747284,98.96053063138521,88.73906902922847,136.12217703538752,139.79215440824387,165.3141639342826,120.54195941570941,116.8862891562315,99.3687784656037,85.01320315917147,102.47658085012306,96.96730476491533,145.14690767517322
2020-09-08,104.8134312076251,118.9172884755649,81.54098584464816,386.9047716166717,51.60675350887347,118.07112463776916,306.9487911401207,107.07940134092084,120.31372917848799,164.52871862855903,294.2236506596107,295.5585155484576,175.70628409426155,374.3712521417618,39.34035664224185,161.31628245573685,175.04300593405617,49.388684899651885,44.16636158682701,97.85609926762862,87.17201248862959,139.2651565824298,137.3645967704438,163.29001520405586,120.90022512927163,117.12758682576087,99.42205505287825,84.88355113196228,102.62440441626278,96.87954402113239,146.26410728569377
2020-09-09,105.86372261144909,116.4068195134799,80.08836281539217,400.10049257678634,53.97854235868973,119.8106614336115,307.2736899678381,111.46023277959752,118.17272935086498,167.1187356280138,297.5075620836702,289.92369334624556,177.40794159510097,378.70332372382205,39.60430006520759,161.86272816484953,176.10249616809998,51.12185823061806,44.27677387107882,98.74938865790516,84.43877627623036,127.5343039899977,139.4138573241138,166.3390803027531,121.80760715602949,116.75628010704351,98.67527221585085,84.51388835391485,102.94434511842199,95.85302825749177,145.28585238049268
2020-09-10,106.48238602826939,117.52992064129279,80.57256839467509,394.69722707681956,53.89675753346188,117.94688197357186,306.54264265931084,109.66479600829415,121.46256984250334,166.97075201539792,296.52935912251166,294.87659208164143,174.54771443739847,371.57644068908746,40.171772504852264,163.11175347338346,176.96276960647222,50.11420003241186,42.749354944803066,97.02777187249389,86.29737912497517,131.51836601944026,137.1753867788289,164.39181067520926,120.4576995072301,117.04605586959418,99.22382842853807,84.77332080210154,102.11599203409567,97.16776623529061,149.38914777036578
2020-09-11,103.9070132113523,116.89130349460817,80.03025537765902,393.70489796924466,54.46925544122948,119.5621514880851,304.2683508652888,112.17839740479427,120.15707046922175,163.71467856831018,292.82621785795556,294.69711230794496,173.96842960896694,372.83409668402186,39.48552587309251,160.5656669455208,175.47767482981678,50.154509845486054,41.755613673801264,98.55448718321055,85.02186889252218,118.94643938793952,138.49952898920063,166.0316215311749,120.84133393679927,116.94909127743178,99.29285477714971,84.90263044592868,102.5974711782913,96.77904692660613,148.02911684861445
2020-09-14,105.23066408952357,118.54292807391221,79.46857111759616,397.916779058526,55.65514573496495,117.85366510115385,301.38487376929663,111.89113357138048,121.88033906229192,165.5647080695594,292.6166585975374,296.34808610407924,173.57014633745487,370.039259063436,39.247977488862375,163.50807837114968,176.86316120863643,50.060457031789355,42.51012028511247,99.61019705061081,84.51166146307102,114.43116514768317,140.73798587903,166.9284060618406,121.05191137625152,116.95129368082549,99.44876693998161,85.03434533301491,102.9357003518969,96.61251305427095,149.2143978550822
2020-09-15,103.11569394112045,118.89525379824244,77.12499673633246,398.8773884421431,56.391221555533576,117.69838843946667,301.2223994092749,113.25565946757628,120.52260239281156,163.88738108583692,290.93975778882793,289.2058422104804,174.65635529469478,370.1790218787946,39.076420183666286,164.21065797057096,177.1529441571732,51.430872796375525,43.46705892387489,99.49650581447806,84.29300590254906,113.28021239369635,142.21976666786605,168.00450599844905,120.85194697662178,116.47751636146147,99.27397699360174,85.23016294881111,103.00231133498556,96.38033914670274,148.57770300466612
2020-09-16,102.75600265789234,115.8122318757308,75.20751420521124,395.62615182466925,55.85961399479357,117.97794058819353,301.8722220108728,114.18928457198909,117.80719742727517,167.39008810102393,298.1363697378617,294.6612299450098,174.402876595647,379.9610320545795,39.73626829449537,164.26469550684416,177.50610019912835,53.956737448272484,41.71880665402823,99.33409308198897,84.8396531450289,115.27224763008346,142.03059764261775,168.00450599844905,121.18235839235987,116.10951324783467,98.74699761029308,85.04643146640235,103.0612713795284,95.81387488094552,146.40020140335758
2020-09-17,101.93591647050036,114.07250843284633,73.42563037541771,390.26874658931825,54.87818369854139,116.42479650863424,299.80101693033714,114.76380215549216,115.92730051312736,165.17003881249963,294.5031186666651,291.86177135187484,175.5976765062524,381.49818751231936,39.90782908188653,162.0428800105555,175.67689162548834,55.04501014741244,37.57821217480917,99.61019705061081,85.38630038750875,117.13146925960257,141.4631042223283,168.235131778667,121.47264541590654,115.75803656578061,98.10760655289994,84.75230702202637,102.95086939066658,95.29555906964909,145.2623892764304
2020-09-18,99.54758684774994,115.08550590403838,74.3940478253908,390.08397217962664,54.46925544122948,113.75332895421913,288.30769595366996,112.96839563416248,116.3972766409261,162.23468621311758,284.30206330062606,298.7168430769579,177.87865210481058,385.4109444803926,39.84184496724264,162.30108734793208,176.77260610986042,55.233105524376604,37.688628846594625,101.13692010596209,86.2244939381345,114.34262837199225,140.3596341730778,166.87713027105735,120.99110010470349,115.35698058900839,98.1383752591482,85.07363382610862,102.93152546525597,95.34336037045748,145.92021855414566
2020-09-23,90.51218156653216,111.84832093168833,72.05047344412712,393.446157654572,49.521221875286344,105.36856154303464,275.10863118532313,104.06306554846631,113.99517389982792,156.1419274809127,272.70363079276206,294.4458678083782,175.05458866227605,370.31875852624154,38.00745593682574,138.1973224503858,168.42343042434658,53.64772288251501,39.10563110108492,97.23891384597393,79.2638501595778,126.51615639954723,135.88277501524118,161.24026316192948,122.77001391465525,115.72718610602888,97.29137615290405,84.06959455815853,103.21225293704548,94.26339740132126,142.7458670346864
2020-09-24,89.66332069762997,107.13564933863096,70.69468775588334,387.0913706122547,48.948728098691404,106.03584992904112,277.26108591895115,105.14031752792377,110.80977761239849,154.63725093837232,269.4197193687025,292.6872469234385,173.82357513257188,366.9649219800447,37.7831050719634,138.82183510465276,169.18409546488306,54.15827113799958,41.36915532255217,96.4430751930447,77.91545474028418,126.20628612796072,135.25226166775033,161.08652801222502,123.99043458688415,116.0246786865774,97.12640118157732,83.71184672180749,103.79468255107544,93.57550771811768,139.73590474990027
2020-09-25,87.0447780940974,108.9854863995636,70.42352810167166,391.52493888733767,49.03050879274659,103.90686190240375,270.68188465767315,104.06306554846631,109.76540394373353,154.26726586866033,267.46335055293866,290.7132865548741,172.84607357120262,367.24439527493877,37.69072591858391,138.21533878030473,168.2242025745858,54.07765663706582,39.36326707689522,96.5730069279629,77.0772611896584,116.77733060017059,135.37832883306416,161.6246010361906,125.42721923824543,116.16901176394438,97.36982946647271,83.81738639933373,105.12981699885961,92.6186616186433,138.45522946849826
2020-09-28,91.5624729703562,108.63314075237864,72.6315226558295,400.6508508403665,51.56586316184588,107.37042670105406,280.63193620268254,103.84761515257486,112.89857812905848,159.34864991208647,277.2451760784811,293.54865016395115,175.7786946978155,370.5982318211355,39.12920677894239,141.28385306188272,169.59159340937515,54.54789507947619,38.66396880147674,97.10898211105574,78.06122511396548,115.93625656110194,136.89164006868418,164.05870248040875,125.83347377747349,116.32216286100605,97.18169332812502,83.54529432559461,105.12794602751015,92.44135075434107,140.2866691212669
2020-09-29,89.18852292401077,109.76495812913238,74.62647757632342,406.7101602328522,49.88925978557066,105.90875988326556,281.72846974622894,100.18491808912128,112.37635710801383,158.26329209639053,276.33682620412856,295.2046302746111,177.58899305595122,371.9957029672515,39.247977488862375,146.40004407300543,171.5385280330597,52.78785537341339,47.12918847124639,96.91408063636113,80.75802151333603,116.29039522053391,136.7970623837878,163.87934096314333,124.4933506412242,116.16680936055066,97.4146080546135,83.85752229129807,104.39703926514845,93.3116578212521,141.12827606497254
2020-09-30,89.13097356099028,109.78715218929263,72.0117246666262,411.1806061958551,49.68479152574204,108.99099710461502,279.0074171179324,100.97492640181405,108.09437264686213,160.01465428337482,278.22332337980964,289.15650396144457,177.91479918533497,372.69438620448636,39.44593331498913,140.71338939737265,170.92274893974704,54.03735194920626,46.50349546030669,98.37583395193602,82.87171973563147,116.73307065565679,139.00397517137765,163.08507343055214,123.63685070997225,116.42132985656217,98.15650621171834,84.31144561967541,104.24001615221752,94.16393994834415,138.7808904534083
2020-10-02,87.7353859790434,110.83021324826008,72.14731078513933,415.35567977359705,48.17176193109518,105.90875988326556,277.8706703595303,100.0412811307521,102.03691268463008,162.58002181304488,280.040004575238,279.1123645774931,173.26312072068595,360.6764588299921,38.944448472183424,143.94403919473763,172.07279427256688,49.77831396634313,44.86565986224548,96.75166015923743,81.45043912949718,122.31075243087739,138.68869801444896,163.69997944587794,122.6487990595821,116.28800879616377,98.06827900677183,84.33223685055222,103.43247571728465,94.8138177363414,134.39092126929518
2020-10-05,90.51218156653216,113.69306770323952,74.91699589076732,428.84122918491806,48.621580535434674,109.18166499612074,283.55440415154044,104.27851594435782,105.3789600842786,166.42808178694077,284.4418251340683,284.1164817614978,174.3211505916818,367.8033942005497,40.171772504852264,147.1326547067862,173.18662640914766,52.69380768493133,48.122929742248196,96.31313571349189,82.90816510944344,123.77157545645072,140.54881685378166,166.18534515304867,122.99824030013203,116.25165232792779,97.83309294959169,84.15630314967034,103.5107719757391,94.51489065555599,137.97730300343602
2020-10-06,95.05865888865131,116.08986681770847,75.55615254020289,415.4664882783076,49.72568600394229,108.89567957028335,289.40654949038105,102.62671613142365,107.98993603970035,168.91941411334903,288.70390241273304,281.81239912332865,175.0873256408642,359.83801277739866,40.528091599002394,143.33754287038963,172.15429607228313,54.64194276795826,46.37467747240154,96.32938395691195,83.12682623074869,130.5002184289898,140.80106042805346,164.41740245927824,122.54399693523817,116.46870674788659,98.61795968149151,84.6733534141187,103.76211161276099,95.04236001820455,139.66736119707582
2020-10-07,95.26008942357309,116.22304114009732,75.94352077847357,423.0036069782341,49.071403270946846,109.84895338212723,292.43785754867775,102.98580348568429,107.25885699842644,167.4887554152889,285.769367742364,279.72440351801197,173.48199936106334,364.3098471748174,40.976789846532,143.20542693547839,170.5695818437027,53.67459438282627,47.95730473457001,98.570727681996,82.2157474932823,124.21425089157361,142.34590211045744,165.8266336463485,123.32865171587011,116.3948842035979,98.09734670084842,84.279775156833,103.94111037008898,94.37781292846164,138.45532494250472
2020-10-08,97.02975562950323,115.44630880305282,74.56836384718298,424.5923300549559,50.134618392426866,110.99288687976623,290.45905305612325,105.06848392375237,106.73666636557036,169.536119545068,286.2584506696666,281.9564269412211,174.5765090054554,359.13930337225224,41.293516382578744,143.13937469476465,171.02235733758283,55.34058640040699,48.343763085819106,98.81435839768157,82.39796324077557,116.68880226781131,143.5123920869093,166.97962421347052,122.40333141610368,116.75296809583311,98.6492480519891,84.49399587941599,103.42346580299055,95.38381573859093,138.7956196327722
2020-10-09,96.16649189114568,114.6029843241002,73.89047100306108,430.7625181285328,51.11604455750638,112.00969750878731,289.7854567611274,106.28939302822809,106.52779315124681,169.11676610066044,284.0924854869312,283.03645435135945,175.23324473444913,360.95595829279756,40.85801565441693,150.53744327089504,173.82051210057983,54.54789507947619,50.44166229960818,100.0324809975709,83.96501422059117,110.66843661413618,144.48974034902386,168.2863729859583,122.05858516343062,116.81136541024595,98.69464084222524,84.49061484351795,103.12804907388148,95.70106457799844,139.257220015962
2020-10-12,96.51180359796878,112.49466814600504,73.7936210792343,437.1911658112604,50.50265217153852,111.02464297978894,293.4482769373346,105.57121831970674,106.52779315124681,169.68410315768386,290.3807846681658,279.65243491507954,174.97785305138834,360.3969593671866,40.5544831555429,151.48021387777393,174.09217739690789,52.97595075037756,53.01803522031211,99.43154381933627,85.53207076119006,110.97830688572272,145.75084897673867,169.2600020358149,121.33446547858924,116.38607459002299,98.75177829865015,84.84844827571449,102.95041118221545,95.92169391520545,140.10305491824238
2020-10-13,92.58398969266995,113.67089356593398,74.27784553273908,436.747791439657,49.60300670051419,108.64145845017923,291.55371563743995,103.91943867342171,105.64005540070663,166.37873077102674,285.55971571556233,284.76449367697944,173.9563195884323,356.62396521447187,39.789054889771464,144.63460408971835,171.01330403852307,54.010480448895,52.539565900930896,98.83059889646701,85.86006244314794,115.40504435028815,145.15182510966522,167.36396208773164,121.27406189506414,116.06323755820713,98.4720344515568,84.84343235916701,102.89307667315309,95.70326559906452,140.14812752852387
2020-10-14,93.6630635423543,112.51686220616529,72.16667573677884,437.59748705399284,50.09372391422661,107.68820104975656,292.98517636625456,104.13489915263774,101.7235952660976,167.3654212724577,290.66021556866673,281.2003601828098,174.75897441101094,355.9252296414139,40.58087819427849,146.30397225141587,172.17241372449186,55.13905783589452,48.50938370596364,98.99301162895611,84.40233646320168,116.86586737586148,144.17446319209517,167.08212968371436,121.64695177254532,116.20757904169392,97.97744364845323,84.31243853148345,102.5635114386506,95.52855813352241,136.92982674396637
2020-10-15,91.11646540694747,112.18398118804365,72.94141850472752,445.430258844702,49.480331528258745,105.78163701464763,284.01752966878354,102.69852956894599,99.06039720857139,164.18338302863177,290.73012431530293,279.2563923953856,173.70091127072791,346.9816655182225,39.45913083435693,145.27713307390428,172.34445956889493,55.031571834649505,51.06735531054788,100.14617223370364,85.49563094816138,119.38910637973072,143.13406769186818,165.10923368860955,121.6917711526136,115.8428795331577,97.68486976600256,84.32531214664965,102.61696588122797,95.19368354650636,135.629647067551
2020-10-16,92.67032926590089,112.33932964773803,72.0311022010803,440.9598128816992,48.49889710083391,104.86014391995822,291.09059012019685,101.7649145478577,97.38938110579427,165.29339031411237,294.7825866737194,273.71231813882895,173.29960049408217,349.6367926592728,39.69667573639198,146.33399183229167,172.12713617510386,54.92409095861912,51.030548290774846,99.56147555425446,83.8921290337505,121.3368732282724,143.6385138740452,165.87788638147046,122.41270824063089,116.0863796060808,97.58306438234766,84.06073538814721,102.90102275562138,94.83196742766756,134.43344291951587
2020-10-19,93.80693694990552,114.73612876220697,73.27067930526506,446.42788626899994,49.521221875286344,103.7162186280298,293.19567209017043,101.69309102701085,100.41809589281601,165.93472785683448,297.3678373567815,279.6884305430492,177.71418538362107,355.6457301786084,40.35653081161122,148.06341060922455,172.63424251743174,54.8569147704483,51.43540795814363,100.08121023856185,85.1676392662035,129.17220056695285,143.2286590322201,165.26294578265265,121.93309615973007,116.16020215036949,97.7149088847745,84.1208151121177,102.5711143810072,95.26552331468875,137.03778800124942
2020-10-20,95.28886410508332,113.84841616293389,71.27573696758573,446.6496085429919,50.09372391422661,105.74985629749311,291.38530409060945,102.84216652731514,98.17265945803122,165.61407644425498,298.48570938499876,284.40449209126893,179.79374871757295,359.83801277739866,40.58087819427849,149.74479347536266,172.99646291253586,55.70334396678697,53.60692121147876,102.11141973480046,86.00583281682924,129.9247462736622,144.8050311614081,166.08283968280483,121.75437099097188,116.20757904169392,98.19998532857124,84.50394211666541,102.88724318672095,95.4442769453515,135.9991478027688
2020-10-21,93.90764833519134,115.91234422070858,74.68457243124199,438.5212889260707,50.17550873945446,103.97042333671271,288.56449175622856,101.26222048520155,102.08913478673456,162.77735644157477,293.1057600781167,284.2604869263834,197.0142644563994,361.79440434539106,39.80225240913926,151.30607511103008,174.28234089351972,53.78207525885665,55.631210773255425,103.76806678043535,81.37755394265653,126.82602667113376,145.21488600323318,165.288560622383,120.53339796722807,116.21528745357193,98.71535599792382,84.94179910483865,102.38323675555854,96.41749872941425,139.02728885121354
2020-10-22,93.76377492764014,113.67089356593398,73.67741878658258,433.97684196989667,49.766576350969885,104.28818127399401,289.6591543375453,102.19579517299155,101.88025397536384,162.08668524172018,289.961573380946,281.3804289346857,198.83846937657762,363.19182315568395,38.060246014296915,148.11145797350304,172.15429607228313,54.6016380800987,55.336767777672094,102.32256170828053,81.08600763451062,124.43559283080086,145.18332824553818,165.4166809323571,120.57642878048611,115.33274574555765,98.16544944795668,85.11498517907935,102.62860948597393,95.65115413687134,137.21462058417993
2020-10-23,96.39670487192782,114.51420808345922,75.13005439865313,436.747791439657,49.848361176197734,104.44706844834526,292.73257151909036,101.7649145478577,103.4468410680263,167.76007317073592,292.19737309721074,281.5244114465644,197.8351674829979,364.8687675966939,38.13942416611352,147.8832702170023,172.23579787199938,53.54023688127,54.674272134492995,101.52671531071668,83.81924384690986,121.95661377144542,146.03456837597236,166.49281545245756,120.83306181530193,115.6026830653252,98.07202238951174,84.83542058802634,102.50923620040125,95.67140096311424,138.03230398842112
2020-10-26,94.81406633146415,114.73612876220697,75.73046856199505,422.52331983052056,48.37622192857847,101.39659553272908,285.53318369793186,97.45588646337879,104.23012701731041,165.88539419970203,283.8828334601295,288.6165695418996,191.9977050845701,346.70219222332844,36.39742125346627,146.37602611760803,172.29918201950693,51.807068675518465,55.64961208937511,100.32483320961279,85.34985501369677,143.69189404699526,144.1429464007667,163.4950146167129,120.75859957059932,115.34045415743567,98.1266356992361,85.07564532847832,102.7361578743204,95.51324259106202,138.97419668176872
2020-10-27,90.28198411445024,112.7387928463404,74.51025640944982,419.6414565914788,46.37247512021919,97.55172777390972,277.8706703595303,96.45044792144365,102.71575442970524,163.49269446999563,278.36308521325185,291.60461441750624,188.80535063291907,346.2829822809875,35.23608133544131,147.27676243917054,172.85157696531203,53.1640461273417,55.557601121242996,100.37355470596914,85.45918557434939,147.63168768859236,144.77345974825758,162.21390373961674,120.53437115799245,115.50462567758576,97.94254538744228,84.79534461315387,102.20753540071766,95.82712762170232,138.7848320087388
2020-10-28,85.60602848988515,110.09786903153609,72.45720663403733,410.5156148148304,43.91890557634775,92.65824405178296,264.22975915103217,93.07504494137758,100.41809589281601,156.51192990940626,269.69916882248015,296.93266960023107,183.60632585553427,339.2958097257884,33.692027284530646,140.05884570874616,169.8994719019423,50.23511922120518,55.13434013775451,99.30160433978345,85.787171695524,178.30897966896399,141.14785437631062,157.37130416308008,120.49699537214913,115.18840426207086,97.4649163891529,84.61347912017743,101.95670001965456,95.59442034742615,136.67130224645044
2020-10-29,84.32553963397922,110.20883933233732,72.80583238621439,414.8383394970126,41.95604911501606,94.53301095831623,267.2189580860805,91.35143169092112,101.14916733704278,156.1666116682605,267.6030567265508,316.8049519473091,183.69753360634664,339.15607307834136,33.71841884107115,140.148927358341,168.93959006573425,48.59599357872109,60.747149594890246,99.13919160729436,84.47522165004233,166.4010619684817,142.5665469606677,158.114365071872,121.96660548496891,114.93499337387603,96.95800429273682,84.35899411186179,102.88980153950263,94.23480543454211,138.12958754143762
2020-10-30,85.9081704100928,108.07832909408191,70.88836872931503,412.14132084404287,42.119618765471756,96.37600535340559,263.34561723979436,92.1414097536402,99.68702444858923,159.34864991208647,266.5549821253094,312.2689138449515,181.10720354091677,339.8548086513994,34.15392305142805,141.81829552003856,170.00814465292703,48.085450448451155,61.722489549772355,98.86307989403791,85.96938744301727,168.3045604291779,140.95865804015125,157.29443658822785,122.92749985254187,115.19832348346242,96.60132583708754,83.8565379390746,103.08274555140264,93.71241066616422,134.3628115925369
