Date,Cash,Stock_01_Shares,Stock_01_Value,Stock_02_Shares,Stock_02_Value,Stock_03_Shares,Stock_03_Value,Stock_04_Shares,Stock_04_Value,Stock_05_Shares,Stock_05_Value,Stock_06_Shares,Stock_06_Value,Stock_07_Shares,Stock_07_Value,Stock_08_Shares,Stock_08_Value,Stock_09_Shares,Stock_09_Value,Stock_10_Shares,Stock_10_Value,Stock_11_Shares,Stock_11_Value,Stock_12_Shares,Stock_12_Value,Stock_13_Shares,Stock_13_Value,Stock_14_Shares,Stock_14_Value,Stock_15_Shares,Stock_15_Value,Comm_01_Shares,Comm_01_Value,Comm_02_Shares,Comm_02_Value,Comm_03_Shares,Comm_03_Value,Comm_04_Shares,Comm_04_Value,Comm_05_Shares,Comm_05_Value,Comm_06_Shares,Comm_06_Value,Idx_01_Shares,Idx_01_Value,Idx_02_Shares,Idx_02_Value,Idx_03_Shares,Idx_03_Value,FX_01_Shares,FX_01_Value,FX_02_Shares,FX_02_Value,FX_03_Shares,FX_03_Value,FX_04_Shares,FX_04_Value,FX_05_Shares,FX_05_Value,FX_06_Shares,FX_06_Value,Idx_04_Shares,Idx_04_Value,Total_Value,_fx_exposure,_hedge_score,_rms_unhedged
1994-07-04,103309.35953266942,7,867.9491714663283,12,1836.3963913708085,11,2204.3553782385097,7,864.5836443755468,5,431.0104906172393,8,939.7400463491396,9,4062.5960793974255,6,604.8332807824015,9,1700.5567117419835,10,2103.423437842158,12,3438.6914006514053,6,682.8583376411792,12,2092.3234261252796,7,1402.4752484315609,7,271.4798407745627,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-33,-3873.058601142171,-30,-3959.5966575586353,-38,-3926.118570100556,-50,-3913.9937224006894,-43,-3950.560383081815,-35,-3936.0228443497176,0,0.0,103253.28163984136,"{'Crncy_03': np.float64(19255.651854906213), 'Crncy_04': np.float64(-5397.571253016429), 'Crncy_02': np.float64(-1418.298694477137), 'Crncy_01': np.float64(11063.490978392885)}",0.0,6219.153123005387
1994-07-05,102799.52196190323,8,996.8246918718138,12,1809.8109568804375,12,2354.0852031555437,8,962.5284411736791,6,510.58790635556954,9,1052.8493593883268,10,4501.0455875680755,7,715.0733415727547,10,1853.170468812367,11,2285.5247823925033,14,3960.397745035376,6,660.3257139206772,13,2262.5626273694184,7,1390.3149700050371,8,305.13145249788613,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-36,-4216.283441021056,-32,-4213.944290122094,-41,-4249.073669220075,-54,-4249.7692763984005,-46,-4239.9108235544045,-38,-4272.628273755086,0,0.0,102978.14543583158,"{'Crncy_03': np.float64(21032.736737360843), 'Crncy_04': np.float64(-6058.253890328229), 'Crncy_02': np.float64(-1521.6572851626024), 'Crncy_01': np.float64(12167.407686129456)}",0.0,6773.7406871146195
1994-07-06,102991.82205976374,8,1016.1752506720045,13,1938.9710535661186,12,2315.1038903362273,8,964.5340823025153,6,537.3318292559898,9,1054.7175044397,10,4525.095193028793,7,703.2799343938506,10,1848.5719751248307,11,2277.455761800043,14,3895.660259912781,6,666.897621570732,14,2421.0720065660284,7,1387.8831341301461,8,297.2589069488656,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-36,-4263.69839976533,-33,-4333.4496067827295,-42,-4311.165359946865,-55,-4299.206141330724,-47,-4351.183647563106,-39,-4324.146925601961,0,0.0,102958.98038282164,"{'Crncy_03': np.float64(21317.613183597525), 'Crncy_04': np.float64(-6199.217351733647), 'Crncy_02': np.float64(-1506.9234131772582), 'Crncy_01': np.float64(12238.535985362007)}",0.0,6839.090025085511
1994-07-07,103379.653681068,9,1164.9664657770793,14,2093.8885106310913,13,2524.5097215781393,9,1092.7140770147246,6,540.7668662766674,10,1170.06287380092,11,5085.459631638604,7,701.7074095200508,11,2023.3126536598095,12,2535.1114394620795,16,4508.760242565472,7,781.4549955079096,15,2608.271262531504,8,1640.8149209402127,9,338.68640546353544,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-41,-4854.4600971073405,-37,-4861.447659925378,-47,-4826.481400771835,-61,-4767.588063145767,-52,-4812.040914127521,-43,-4771.723463328273,0,0.0,103296.39955902968,"{'Crncy_03': np.float64(23732.41478119955), 'Crncy_04': np.float64(-7036.486642648536), 'Crncy_02': np.float64(-1796.1161399920347), 'Crncy_01': np.float64(13910.675477808818)}",0.0,7642.290602299517
1994-07-08,102844.76048490296,8,1023.0474448304188,14,2045.668653806787,13,2521.4195958361697,9,1065.643290269009,6,536.3504609273275,9,1030.6425383744192,11,5043.741950572281,7,691.4863860483881,11,2043.5455244797427,12,2502.1023305290514,15,4116.8002656828485,7,776.4650828895989,14,2405.5378738491527,8,1588.0050504059295,8,298.31325975827576,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-39,-4619.216374960406,-35,-4628.090478430106,-45,-4627.295414777594,-59,-4588.100559711235,-50,-4605.264935980692,-41,-4577.348236643383,0,0.0,102888.21419265895,"{'Crncy_03': np.float64(22925.9030973286), 'Crncy_04': np.float64(-6445.635272838783), 'Crncy_02': np.float64(-1791.454241549719), 'Crncy_01': np.float64(12999.956125319302)}",0.0,7347.649998718231
1994-07-11,102963.14975890759,9,1160.2869392781333,14,2030.9932695569107,13,2469.920280939053,9,1049.2880166977695,6,535.8596776148526,10,1147.4644270107726,12,5431.224236452281,7,702.1006289675995,11,1982.8460763445676,13,2743.9863587762993,16,4443.478849734271,7,787.4184548568716,15,2586.8722021562166,8,1605.6078870069805,9,337.65843027821137,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-41,-4876.114380688686,-37,-4892.919802674743,-47,-4792.210580880082,-63,-4857.49331710436,-53,-4860.014440319332,-43,-4781.286867818224,0,0.0,102918.11610509295,"{'Crncy_03': np.float64(24381.07555042534), 'Crncy_04': np.float64(-7195.239169675645), 'Crncy_02': np.float64(-1941.8348224421616), 'Crncy_01': np.float64(13771.004177363257)}",0.0,7733.739097784404
1994-07-12,103178.03870228368,9,1164.5597691814357,14,2065.322623463262,13,2520.38889961574,9,1077.768743542676,6,540.2761325382644,10,1153.2294315230934,12,5412.354154550883,7,708.3903049631236,11,1998.021105513437,13,2717.763057339436,16,4465.239314011338,7,812.0025117648365,15,2594.0057213207447,8,1600.9756442211449,9,339.39806853808625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-41,-4892.900764066535,-37,-4874.6560194752965,-48,-4890.344788769389,-63,-4871.879530695099,-53,-4891.188630055914,-44,-4857.495160332772,0,0.0,103069.26929097617,"{'Crncy_03': np.float64(24488.36606313042), 'Crncy_04': np.float64(-7226.760828220182), 'Crncy_02': np.float64(-1950.7357952574444), 'Crncy_01': np.float64(13858.826042434706)}",0.0,7762.994642223227
1994-07-13,103276.1139908215,8,1034.0790317546341,14,2120.880730252826,13,2520.38889961574,9,1073.257235229318,6,535.614335532687,10,1180.6711352782074,11,4979.639721164175,7,739.4464536591026,11,2073.895582817481,12,2546.1147535135688,16,4465.239314011338,7,849.4871133868819,14,2474.3314243966074,8,1621.3585591950753,8,310.8250078123036,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-40,-4721.220365437079,-36,-4739.06104482185,-46,-4754.466274764294,-61,-4789.431566549486,-51,-4726.270714729067,-43,-4795.832177892003,0,0.0,103275.06114424767,"{'Crncy_03': np.float64(23365.616398007915), 'Crncy_04': np.float64(-6724.707171405218), 'Crncy_02': np.float64(-1778.2160629980863), 'Crncy_01': np.float64(13662.53613401534)}",0.0,7543.531228043626
1994-07-14,103097.15693665792,8,1042.9403899877168,14,2136.3423904354286,13,2489.489932268588,9,1081.716560030723,6,534.8782597121183,10,1170.985770147852,11,4972.517739066171,7,733.5495736114532,11,2073.895582817481,12,2539.5127234216034,16,4408.661631927212,7,858.006341028256,15,2627.2928990514756,8,1634.3294670251673,8,313.84749700896896,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-40,-4784.764987910406,-36,-4771.308870684035,-46,-4738.373521006393,-61,-4740.95971773914,-51,-4741.406890955425,-43,-4764.341310569509,0,0.0,103173.96839533323,"{'Crncy_03': np.float64(23310.58924188857), 'Crncy_04': np.float64(-6716.2894557101845), 'Crncy_02': np.float64(-1768.163931175482), 'Crncy_01': np.float64(13791.830902537311)}",0.0,7572.599008536959
1994-07-15,103762.858282025,8,1047.642479684581,14,2151.018332525627,12,2403.5251011139376,8,970.298791755608,6,548.6182590726127,9,1064.0566049657352,11,5079.3551539568525,7,740.6256179187956,10,1908.3516333579123,12,2554.9169048218964,15,4169.8410077394965,7,881.0082556599657,14,2505.3987582900845,7,1497.3246325044652,8,319.5410244658296,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-39,-4665.791088689439,-35,-4631.214150525865,-45,-4611.191628655444,-60,-4646.490869919137,-50,-4632.383695415716,-42,-4645.317763369689,0,0.0,103771.99164328311,"{'Crncy_03': np.float64(23120.59899152624), 'Crncy_04': np.float64(-6543.820219893556), 'Crncy_02': np.float64(-1906.0867934425723), 'Crncy_01': np.float64(13170.830579643287)}",0.0,7398.513801532758
